+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
+     Fluorescense progressions used for the fit of the potentials published in the
+     article 'The 1S+1S asymptote of Sr2 studied by Fourier-transform spectroscopy' 
+   
+
+  A. Stein, H. Knoeckel, E. Tiemann
+  Institut fuer Quantenoptik, Universitaet Hannover, Welfengarten 1,
+  30167 Hannover, Germany
+   
+
+  2006-2010 Hannover
+
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++


Notations:

Isotope 1 and 2:  mass numbers of the isotopes

v', J', v", J":   vibrational and rotational quantum numbers of the excited and
                  absorbing level, respectively. 
				  v'=-1 means that the vibrational quantum number of the excited 
				  state is not assigned until now or that the transition belongs 
				  to a different excited state. PA means that the transitions is 
                  a PA resonance taken from Phys. Rev. A 78, 062708 (2008)				  

line frequency:   frequency of transition [cm-1]

uncertainty:      The estimated experimental uncertainty of transition [cm-1] 

obs-calc:         observed minus calculated values for the potential fit of the ground state 


 Isotope 1   Isotope 2   v'  J'  v''  J''   line frequency   uncertainty  obs-calc
        88          88   7  133   1   132       17995.4473        0.005   -0.0001
        88          88   7  133   1   134       17986.4720        0.005   -0.0008
        88          88   7  133   2   132       17959.8362        0.005    0.0005
        88          88   7  133   2   134       17950.9587        0.005   -0.0011
        88          88   7  133   4   132       17891.1178        0.005    0.0015
        88          88   7  133   4   134       17882.4443        0.005    0.0028
        88          88   7  133   5   132       17858.0085        0.010    0.0008
        88          88   7  133   5   134       17849.4354        0.005   -0.0001
        88          88   7  133   6   132       17825.7382        0.005    0.0057
        88          88   7  133   6   134       17817.2676        0.010    0.0033
        88          88   7  133   9   132       17733.8947        0.005   -0.0028
        88          88   7  133   9   134       17725.7545        0.005    0.0045
        88          88   7  133  10   132       17704.9472        0.005    0.0013
        88          88   7  133  10   134       17696.9134        0.005    0.0051
        88          88   7  133  14   132       17597.3999        0.010   -0.0064
        88          88   7  133  14   134       17589.8161        0.005   -0.0086
        88          88   7  133  17   132       17525.3899        0.010   -0.0064
        88          88   7  133  17   134       17518.1693        0.005   -0.0067
        88          88   7  133  23   134       17397.0752        0.010    0.0112
        88          88   7  135   0   134       18034.2453        0.005    0.0042
        88          88   7  135   0   136       18025.0486        0.005    0.0068
        88          88   7  135   1   134       17997.8879        0.005   -0.0041
        88          88   7  135   1   136       17988.7896        0.005   -0.0022
        88          88   7  135   5   134       17860.8588        0.005    0.0041
        88          88   7  135   5   136       17852.1551        0.005   -0.0089
        88          88   7  143   0   142       18043.9335        0.005   -0.0057
        88          88   7  143   0   144       18034.2398        0.005    0.0054
        88          88   7  143   1   142       18007.9915        0.005   -0.0050
        88          88   7  143   1   144       17998.3943        0.005   -0.0034
        88          88   7  143   2   142       17972.9074        0.005    0.0120
        88          88   7  143   2   144       17963.4066        0.005    0.0027
        88          88   7  143   5   142       17872.6373        0.005   -0.0030
        88          88   7  143   5   144       17863.4769        0.005   -0.0030
        88          88   7  175   0   174       18089.2982        0.005   -0.0014
        88          88   7  175   0   176       18077.6482        0.005    0.0002
        88          88   7  175   1   174       18055.2737        0.005    0.0009
        88          88   7  175   1   176       18043.7562        0.005   -0.0012
        88          88   7  175   2   174       18022.1188        0.005    0.0038
        88          88   7  175   2   176       18010.7373        0.005   -0.0006
        88          88   7  175   3   174       17989.8307        0.010    0.0036
        88          88   7  175   3   176       17978.5879        0.010   -0.0026
        88          88   7  175   5   174       17927.8627        0.005   -0.0004
        88          88   7  175   5   176       17916.9136        0.005   -0.0006
        88          88   7  175   6   174       17898.1876        0.005   -0.0004
        88          88   7  175   6   176       17887.3857        0.005   -0.0008
        88          88   7  175   7   174       17869.3875        0.010    0.0030
        88          88   7  175   7   176       17858.7326        0.005   -0.0004
        88          88   7  175  10   174       17788.2099        0.010    0.0021
        88          88   7  175  10   176       17778.0317        0.010    0.0097
        88          88   7  175  11   174       17762.8942        0.005   -0.0008
        88          88   7  175  11   176       17752.8717        0.005    0.0015
        88          88   7  175  12   174       17738.4548        0.005   -0.0017
        88          88   7  175  12   176       17728.5946        0.010   -0.0013
        88          88   7  175  21   174       17558.2090        0.010   -0.0026
        88          88   7  175  21   176       17550.0218        0.005   -0.0014
        88          88   7  175  22   174       17542.6946        0.010    0.0145
        88          88   7  175  22   176       17534.6956        0.010   -0.0132
        88          88   8   69   0    68       18055.6949        0.005   -0.0017
        88          88   8   69   0    70       18050.8675        0.005   -0.0040
        88          88   8   69   1    68       18016.9670        0.005   -0.0039
        88          88   8   69   1    70       18012.1918        0.010   -0.0021
        88          88   8   69   3    68       17941.9429        0.005    0.0029
        88          88   8   69   3    70       17937.2592        0.005   -0.0014
        88          88   8   69   7    68       17801.5416        0.005    0.0050
        88          88   8   69   7    70       17797.0566        0.010   -0.0028
        88          88   8   69  17    68       17506.2824        0.010    0.0045
        88          88   8   69  17    70       17502.3619        0.010    0.0126
        88          88   8   97   0    96       18075.2077        0.005    0.0000
        88          88   8   97   0    98       18068.4887        0.005   -0.0007
        88          88   8   97   1    96       18037.2870        0.005    0.0002
        88          88   8   97   1    98       18030.6370        0.005   -0.0001
        88          88   8   97   3    96       17963.8926        0.005   -0.0009
        88          88   8   97   3    98       17957.3824        0.005   -0.0012
        88          88   8   97   4    96       17928.4208        0.005    0.0006
        88          88   8   97   4    98       17921.9834        0.005    0.0021
        88          88   8   97   5    96       17893.7592        0.005   -0.0021
        88          88   8   97   5    98       17887.3931        0.005   -0.0014
